"time_day","shoot_C","root_C","seed_C","litter_C","soil_water_mm","mineral_N","cumulative_net_C_gain","cumulative_litter_CO2_C","cumulative_rain_mm","cumulative_irrigation_mm","cumulative_ET_mm","cumulative_drainage_mm","cumulative_N_input","cumulative_N_leaching","temperature_C","rain_rate_mm_day","light_umol_m2_s","net_gain_gC_m2_day","carbon_residual","water_residual","nitrogen_residual"
88,10.582913322013404,5.342392499925241,0,3.182460231319298,31.46704653202764,3.6206116973370865,11.764040070135769,0.6562740168778143,0,0,48.53295346797234,0,0.17599999999999932,0,30.990612526933386,0,450,0.1299972390219538,-1.2434497875801753e-14,-2.1316282072803006e-14,-1.6042722705833512e-14
88.91666666666667,10.624896698966339,5.366707317159721,0,3.220477002665383,31.00159724225874,3.6172292823937453,11.883003490268955,0.6709224714775015,0,0,48.998402757741246,0,0.17783333333333268,0,30.995160611998553,0,450,0.1295784713284544,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.559863349598345e-14
89.83333333333333,10.66646323514664,5.390835873361627,0,3.258534750686747,30.538444848299957,3.613874973706899,12.001579021576472,0.6857451623814441,0,0,49.461555151700026,0,0.179666666666666,0,30.998215941505606,0,450,0.12915039032421413,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.6014967130217883e-14
90.75,10.679364719453078,5.401477449319269,0.041522449184328035,3.296563466257077,30.077802113956434,3.6105535957892956,12.119670294642873,0.7007422104291054,0,0,49.92219788604355,0,0.18149999999999936,0,30.999777754697593,0,450,0.128436259689112,-1.7763568394002505e-14,-1.4210854715202004e-14,-1.6459056340067946e-14
91.66666666666667,10.68405946038626,5.408247805212313,0.09431651263543527,3.3344534350015658,29.620221711420257,3.6072794726715376,12.236990435645335,0.7159132224097459,0,0,50.37977828857972,0,0.1833333333333327,0,30.999845662693303,0,450,0.12757389199562438,-1.4210854715202004e-14,-2.1316282072803006e-14,-1.6903145549918008e-14
92.58333333333333,10.688442029649789,5.414861895625575,0.14675485697144247,3.372203746434737,29.16577576039305,3.6040535402325724,12.35352008972535,0.7312575610437936,0,0,50.83422423960693,0,0.18516666666666604,0,30.998419648584097,0,450,0.1267106421445702,-1.7763568394002505e-14,-2.1316282072803006e-14,-1.7319479184152442e-14
93.5,10.692513237028434,5.421319964436961,0.1988370809598454,3.4098134979348838,28.71450285973413,3.6008758109819765,12.469258365255133,0.7467745848949943,0,0,51.28549714026586,0,0.1869999999999994,0,30.9955000674381,0,450,0.12584634913460477,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.687538997430238e-14
94.41666666666667,10.696273832726673,5.427622228238594,0.2505627150967742,3.4472817944248404,28.26644142245704,3.5977463048089726,12.584204218892753,0.7624636484058577,0,0,51.733558577542944,0,0.18883333333333274,0,30.99108764621182,0,450,0.12498084425416878,-1.5987211554602254e-14,-2.1316282072803006e-14,-1.6431300764452317e-14
95.33333333333333,10.69972450505764,5.433768875215784,0.3019312185571515,3.4846077480424875,27.821629653586598,3.594665049322997,12.698356448804704,0.7783241019316265,0,0,52.17837034641339,0,0.19066666666666607,0,30.985183483569113,0,450,0.12411395167100223,-1.2434497875801753e-14,-1.4210854715202004e-14,-1.684763439868675e-14
96.25,10.702865878346035,5.4397600641256485,0.35294197639262564,3.521790477802051,27.380105527161284,3.591632080166665,12.811713688439093,0.7943552917727171,0,0,52.6198944728387,0,0.19249999999999942,0,30.977789049607647,0,450,0.12324548904234404,-1.9539925233402755e-14,-1.4210854715202004e-14,-1.6403545188836688e-14
